0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379,361939.8151150379
358847.51248241274,358840.7901237045,358834.0677649966,358827.34540628915,358820.6230475822,358813.9006888757,358807.1783301696,358800.455971464,358793.7336127588,358787.011254054,358780.2888953498,358766.84417794255,358746.677101835,358713.0653083314,358645.8417213577,358578.6181344288,358511.3945475447,358847.51248241274,358844.8235389294,358842.13459544606
357637.47924507817,357626.798461795,357616.1218642792,357605.4494529173,357594.78122809634,357584.11719020386,357573.45733962714,357562.80169429164,357552.150223787,357541.5029417595,357530.85984859715,357509.5862304211,357477.7072293579,357424.6593900608,357318.8782462298,357213.5168080621,357108.5754682533,357637.47924507817,357633.2064294976,357628.93428360275
356902.13814930717,356888.0319232929,356873.9371495514,356859.8538285372,356845.78196071374,356831.72154655174,356817.67258653045,356805.0130928872,356791.3236383767,356777.6456769341,356763.9792091314,356736.6807567773,356695.81929534144,356627.9468132945,356493.064474697,356359.3329091966,356226.75292312057,356902.13814930717,356896.49428465747,356890.85225232836
356389.6027053315,356372.7572199554,356355.93364116683,356339.13196983596,356322.35220687557,356305.5943532412,356288.85840993153,356274.2714504635,356258.0989475219,356241.94843958324,356225.81992915954,356193.6289111546,356145.5074311863,356065.7452767931,355907.87351580063,355752.2080107783,355598.7526711213,356389.6027053315,356382.8618824444,356376.1245645308
