0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6.68346449977965e-07,6.571495441341164e-07,6.459538971476647e-07,6.347595090927567e-07,6.235663800682677e-07,6.123745101616498e-07,6.011838994565622e-07,5.899945480499682e-07,5.788064560274341e-07,5.676196234745125e-07,5.564340504805637e-07,5.340666835308305e-07,5.005250820325492e-07,4.4464761590595804e-07,3.3298723503311687e-07,2.214529967170664e-07,1.1004498990217674e-07,6.68346449977965e-07,6.638675365853706e-07,6.593888245986275e-07
1.2055478459560676e-06,1.1950014759548837e-06,1.184462598413082e-06,1.1739312116344655e-06,1.1634073139673816e-06,1.1528909037269452e-06,1.142381979255235e-06,1.131880538897995e-06,1.1213865809821468e-06,1.1109001038595124e-06,1.1004211058767914e-06,1.0794855407321535e-06,1.0481382454228654e-06,9.960421173383883e-07,8.924092481387803e-07,7.895208977500206e-07,6.8737549733669e-07,1.2055478459560676e-06,1.2013283987533769e-06,1.1971101505060528e-06
1.5694047818597618e-06,1.558608535871096e-06,1.5478278812430892e-06,1.5370628124126783e-06,1.5263133238371608e-06,1.5155794099760264e-06,1.5048610653236419e-06,1.4941582843673225e-06,1.4834710616282359e-06,1.472799391642112e-06,1.462143268939753e-06,1.4408776436666951e-06,1.4090956749488458e-06,1.3564359537541119e-06,1.2522774803174842e-06,1.1496626443212019e-06,1.0485863920414705e-06,1.5694047818597618e-06,1.5650844121457486e-06,1.5607665375829459e-06
1.848718416947586e-06,1.837165113614212e-06,1.8256366502315141e-06,1.8141330137496256e-06,1.802654191141088e-06,1.7912001694197126e-06,1.779770935649178e-06,1.7683664769313322e-06,1.756986780390076e-06,1.7456318332185883e-06,1.734301622626062e-06,1.7117153602378882e-06,1.6780211736734224e-06,1.6223572443256535e-06,1.5128727537463835e-06,1.4058360119822419e-06,1.301235264799443e-06,1.848718416947586e-06,1.8440941139801541e-06,1.8394737866661206e-06
