0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.22782149992655e-05,2.190498480447055e-05,2.1531796571588822e-05,2.115865030309189e-05,2.078554600227559e-05,2.0412483672054993e-05,2.003946331521874e-05,1.966648493499894e-05,1.9293548534247802e-05,1.8920654115817082e-05,1.8547801682685457e-05,1.7802222784361017e-05,1.6684169401084975e-05,1.4821587196865268e-05,1.1099574501103896e-05,7.381766557235547e-06,3.668166330072558e-06,2.22782149992655e-05,2.212891788617902e-05,2.197962748662092e-05
5.89338833372855e-05,5.825291312280644e-05,5.757223111212629e-05,5.689183724536787e-05,5.621173146478318e-05,5.553191371117293e-05,5.485238392601367e-05,5.417314205126898e-05,5.349418802790332e-05,5.281552179761256e-05,5.213714330200373e-05,5.078124928158436e-05,4.874956480443368e-05,4.536917094376767e-05,3.862990819779971e-05,3.19192975130372e-05,2.523728185739369e-05,5.89338833372855e-05,5.86614606633515e-05,5.838908410760666e-05
0.00010291596186860834,0.00010195593324297683,0.0001009966289290472,0.00010003804866458353,9.908019218995631e-05,9.812305924418614e-05,9.716664956794369e-05,9.621096290212528e-05,9.525599898765239e-05,9.43017575665494e-05,9.334823838057964e-05,9.144336568595425e-05,8.85914669916597e-05,8.385271308838831e-05,7.44291312856615e-05,6.507724308119303e-05,5.5796803446254906e-05,0.00010291596186860834,0.00010253186348433159,0.00010214788101492376
0.00015097159037397574,0.00014974423523554157,0.0001485182239452823,0.0001472935558434502,0.00014607023027373166,0.00014484824657998865,0.00014362760410938286,0.00014240830221068227,0.0001411903402336143,0.00013997371753124416,0.0001387584334571567,0.00013633187862077009,0.00013270207004435454,0.00012667907656733506,0.00011473288631077518,0.00010291924854859786,9.123756866556652e-05,0.00015097159037397574,0.000150480487014605,0.00014998959873436794
0.00019990455450235345,0.0001984108497395481,0.00019691927737034302,0.0001954298360449429,0.0001939425244208461,0.0001924573411576036,0.00019097428492211054,0.00018949335438539204,0.00018801454822323034,0.0001865378651167541,0.00018506330375175152,0.00018212054101525335,0.00017772227740939404,0.00017043410038663495,0.0001560156631401299,0.00014180676169507503,0.00012780621758119222,0.00019990455450235345,0.00019930681662346097,0.000198709420057354
