0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0.0,1e-05,2e-05,2.9999999999999997e-05,4e-05,5e-05,5.9999999999999995e-05,7.000000000000001e-05,8e-05,8.999999999999999e-05,0.0001,0.00011999999999999999,0.00015,0.0002,0.0003,0.0004,0.0005,0.0,4e-06,8e-06
0.0,1e-05,2e-05,2.9999999999999997e-05,4e-05,5e-05,5.9999999999999995e-05,7.000000000000001e-05,8e-05,8.999999999999999e-05,0.0001,0.00011999999999999999,0.00015,0.0002,0.0003,0.0004,0.0005,0.0,4e-06,8e-06
0.0,1e-05,2e-05,2.9999999999999997e-05,4e-05,5e-05,5.9999999999999995e-05,7.000000000000001e-05,8e-05,8.999999999999999e-05,0.0001,0.00011999999999999999,0.00015,0.0002,0.0003,0.0004,0.0005,0.0,4e-06,8e-06
0.0,1e-05,2e-05,2.9999999999999997e-05,4e-05,5e-05,5.9999999999999995e-05,7.000000000000001e-05,8e-05,8.999999999999999e-05,0.0001,0.00011999999999999999,0.00015,0.0002,0.0003,0.0004,0.0005,0.0,4e-06,8e-06
0.0,1e-05,2e-05,2.9999999999999997e-05,4e-05,5e-05,5.9999999999999995e-05,7.000000000000001e-05,8e-05,8.999999999999999e-05,0.0001,0.00011999999999999999,0.00015,0.0002,0.0003,0.0004,0.0005,0.0,4e-06,8e-06
0.0,1e-05,2e-05,2.9999999999999997e-05,4e-05,5e-05,5.9999999999999995e-05,7.000000000000001e-05,8e-05,8.999999999999999e-05,0.0001,0.00011999999999999999,0.00015,0.0002,0.0003,0.0004,0.0005077968557760581,0.0,4e-06,8e-06
